username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data
;2018-04-27 19:48;0;21;"Oriental Hotel, Legaspi City, Albay. # Summer # Mayon pic.twitter.com/RrQrHcsHg9";;;# #;"989833687935078400";https://twitter.com/jayborazon/status/989833687935078400
;2018-04-27 19:47;0;1;"さとぅーの家行くわ";;;;"989833430715150337";https://twitter.com/mayon_kt219/status/989833430715150337
;2018-04-27 19:47;0;0;"たかね頭ぶっ壊れすぎな ただその気持ちはとてもよくわかる";;;;"989833389002797056";https://twitter.com/mayon_kt219/status/989833389002797056
;2018-04-27 19:42;0;1;"（ ; ; ）ばばかたやらおさむやはまなやかよんりみさんはやくトリですよ、なきそう";;;;"989832234810032128";https://twitter.com/04OATH19/status/989832234810032128
;2018-04-27 19:40;0;2;"post new album giving me all types of emotions right now";;;;"989831721716772864";https://twitter.com/dylan_mayon/status/989831721716772864
;2018-04-27 19:38;0;0;"Life of a Vlogger @Mt. Mayon https://www.instagram.com/p/BiEo5wJA0mN/";;@Mt;;"989831046651895808";https://twitter.com/chasespectre/status/989831046651895808
;2018-04-27 19:38;0;1;"後でnana覗きに行きますね///";;;;"989831042595864577";https://twitter.com/IyEyAsU_mayon/status/989831042595864577
;2018-04-27 19:38;0;1;"録画勢";;;;"989831041396326401";https://twitter.com/sato_oto_/status/989831041396326401
;2018-04-27 19:37;0;1;"え、そんな発想なかったてかオムライスの材料卵とケチャップとご飯しか頭にないんやけどっ！！いちごみるくは飲みます！w";;;;"989830924354273281";https://twitter.com/IyEyAsU_mayon/status/989830924354273281
;2018-04-27 19:36;0;5;"今日のMステ神回じゃないですか？";;;;"989830634209095681";https://twitter.com/mayon_kt219/status/989830634209095681
;2018-04-27 19:36;0;1;"録音して音源としてnanaにあげましょ！？";;;;"989830626000846854";https://twitter.com/IyEyAsU_mayon/status/989830626000846854
;2018-04-27 19:33;0;1;"飯テロの人みたいになりませんか！？！？大丈夫ですか！？";;;;"989829992677756928";https://twitter.com/IyEyAsU_mayon/status/989829992677756928
;2018-04-27 19:32;0;0;"IDお願いします！";;;;"989829686455816194";https://twitter.com/rainbow_mayon/status/989829686455816194
;2018-04-27 19:31;0;1;"え、え、え、お肉とケチャップと卵といちごみるく";;;;"989829346637496320";https://twitter.com/IyEyAsU_mayon/status/989829346637496320
;2018-04-27 19:30;0;1;"ガッツリ目に焼き付けてください！？";;;;"989829231625490432";https://twitter.com/IyEyAsU_mayon/status/989829231625490432
;2018-04-27 19:30;0;0;"草食なんじゃ‥";;;;"989829174545211393";https://twitter.com/IyEyAsU_mayon/status/989829174545211393
;2018-04-27 19:30;0;0;"なにそれ";;;;"989829025932632065";https://twitter.com/IyEyAsU_mayon/status/989829025932632065
;2018-04-27 19:07;0;1;"ang mayon";;;;"989823400137736193";https://twitter.com/xanderedoquerio/status/989823400137736193
;2018-04-27 19:06;0;0;"体重がどんどん増えていく(´；Д；`)";;;;"989823051813478400";https://twitter.com/mayon_nai_se/status/989823051813478400
;2018-04-27 19:05;0;0;"Tang ina mo! Sinugaling ka talaga! ANG SARAP MONG IBAON SA MOUNT MAYON! Ehhhh cover photo ka pa nga nya ehh? Wahahaha TANG";;;;"989822723328114688";https://twitter.com/AceYumasui/status/989822723328114688
;2018-04-27 19:03;0;0;"FF外から失礼します。参加よろしいでしょうか？";;;;"989822462614388736";https://twitter.com/rainbow_mayon/status/989822462614388736
;2018-04-27 19:02;0;0;"Tang ina mo! Sinugaling ka talaga! ANG SARAP MONG IBAON SA MOUNT MAYON! Ehhhh cover photo ka pa nga nya ehh? Wahahaha TANG INA MO PO!";;;;"989822015526727680";https://twitter.com/AceYumasui/status/989822015526727680
;2018-04-27 19:00;0;1;"TYPHOON NEWS: Satellite communications power response to Mayon Volcano - Devex https://ift.tt/2HzYRy0";;;;"989821680204894209";https://twitter.com/PHILAlerts/status/989821680204894209
;2018-04-27 18:35;2;0;"Huhugot lang ako... ang ADN parang Mayon Volcano. Kahit ilang beses na mayanig sa galit dahil sa madaming ganap... eto at buhay na buhay pa din... ang tibay! Di pa din bumibigay! Still standing # ALDUBUmaasaPaRin https://twitter.com/jc_alba2066/status/989813883715006464 …";;;#;"989815301528145920";https://twitter.com/jc_alba2066/status/989815301528145920
;2018-04-27 18:34;0;1;"百獣の王みたいになるやんけ";;;;"989815144480845824";https://twitter.com/IyEyAsU_mayon/status/989815144480845824
;2018-04-27 18:33;0;1;"焼いたやつ捨てて生の方食べるわ！";;;;"989814820697329664";https://twitter.com/IyEyAsU_mayon/status/989814820697329664
;2018-04-27 18:33;0;0;"んまんま！";;;;"989814684910931969";https://twitter.com/IyEyAsU_mayon/status/989814684910931969
;2018-04-27 18:30;0;1;"焼き方がわからん";;;;"989813928233320448";https://twitter.com/IyEyAsU_mayon/status/989813928233320448
;2018-04-27 18:14;0;1;"GAYON NI MAYON pic.twitter.com/ezHGZRhrlt";;;;"989810096422076416";https://twitter.com/jhnrcgns/status/989810096422076416
;2018-04-27 18:13;0;0;"許した";;;;"989809691545894912";https://twitter.com/IyEyAsU_mayon/status/989809691545894912
;2018-04-27 18:09;0;0;"Oh Mt. Mayon is watching over thee pic.twitter.com/Q16vVnvnCp";;;;"989808754618068997";https://twitter.com/chajooyce/status/989808754618068997
;2018-04-27 18:09;0;0;"あるよ";;;;"989808676763402240";https://twitter.com/IyEyAsU_mayon/status/989808676763402240
;2018-04-27 18:09;0;1;"次元がチゲェw";;;;"989808638452686848";https://twitter.com/IyEyAsU_mayon/status/989808638452686848
;2018-04-27 17:55;0;0;"@ MMDA coding po ako ng friday.. ask ko lng po kung pede ako dumaan sa del monte ave. QC to pick up my wife.? She is pregnant.. from frisco to mayon only?";;@;;"989805299694358529";https://twitter.com/eliasviasjr1/status/989805299694358529
;2018-04-27 17:47;0;0;"スプラトゥーンも順調に進めてます。";;;;"989803324965711872";https://twitter.com/mayon_nai_se/status/989803324965711872
;2018-04-27 17:47;0;0;"1ヶ月ほど怠けていた読書を再開しようかと。寝てる時間が惜しいと思える。";;;;"989803187661033472";https://twitter.com/mayon_nai_se/status/989803187661033472
;2018-04-27 17:31;0;1;"完全に柴田の返信したと思い込んでいた";;;;"989799138924507137";https://twitter.com/mayon_sosaku/status/989799138924507137
;2018-04-27 17:26;0;1;"承知した";;;;"989797812966600705";https://twitter.com/IyEyAsU_mayon/status/989797812966600705
;2018-04-27 17:24;0;1;"knife life ってだれのw";;;;"989797492546879488";https://twitter.com/IyEyAsU_mayon/status/989797492546879488
;2018-04-27 17:15;0;1;"みよちゃ様のオススメならなんでも歌いますッ いやどっちも歌う";;;;"989795216298098689";https://twitter.com/IyEyAsU_mayon/status/989795216298098689
;2018-04-27 17:13;0;0;"Mt.Mayon KAPATAGAN BABAE LNG NAKAKA GETS NITO!";;;;"989794572158033925";https://twitter.com/welwelcf12/status/989794572158033925
;2018-04-27 17:08;0;17;"*me looking at my mayon-high acads & deliverables* # NewProfilePicpic.twitter.com/MLbhTlw8r7";;;#;"989793401401786368";https://twitter.com/EMANsipation/status/989793401401786368
;2018-04-27 17:00;0;1;"もへ";;;;"989791327104548864";https://twitter.com/IyEyAsU_mayon/status/989791327104548864
;2018-04-27 16:32;0;1;"Hello Mayon. . . . . . . . . . . . . # travel2018 # travel # photography # scenery # nofilter https://ift.tt/2vX1unM pic.twitter.com/RrE7fE7iao";;;# # # # #;"989784291180621824";https://twitter.com/ayumi_xviii/status/989784291180621824
;2018-04-27 16:07;0;0;"鎮魂";;;;"989778121724313600";https://twitter.com/IyEyAsU_mayon/status/989778121724313600
;2018-04-27 16:03;0;2;"Alin yung perfect curve ? Bundok o iyong tumbok ? — Yung Mayon Volcano perfect curve po https://curiouscat.me/MisterSinBad/post/433925537?1524816195 …";;;;"989776977522380801";https://twitter.com/MisterSinBad/status/989776977522380801
;2018-04-27 15:32;0;0;"tara sa mayon!!! https://twitter.com/barbstrajano/status/989751676201418753 …";;;;"989769301258207232";https://twitter.com/itsWayneSermona/status/989769301258207232
;2018-04-27 15:23;0;0;"What's new haha lage nmn tlgang galet yan... Pnaglihi sa mt. Mayon";;;;"989766862597636096";https://twitter.com/LorenzoSophia11/status/989766862597636096
;2018-04-27 15:22;0;0;"四字熟語並べればなんでも中国語になる説";;;;"989766641398439937";https://twitter.com/IyEyAsU_mayon/status/989766641398439937
;2018-04-27 15:04;0;0;"適切健全";;;;"989762091627167745";https://twitter.com/IyEyAsU_mayon/status/989762091627167745
;2018-04-27 15:00;0;0;"最近のTwitter画像＝不適切だからおっぱいより画像の方が不適切らしい";;;;"989761194880729088";https://twitter.com/IyEyAsU_mayon/status/989761194880729088
;2018-04-27 14:56;1;5;"押し売りならぬ押し泊まりpic.twitter.com/S2qC7LMC5e";;;;"989760150234845185";https://twitter.com/IyEyAsU_mayon/status/989760150234845185
;2018-04-27 14:49;0;0;"すっごい無駄な具材買いまくったけどねw";;;;"989758534941200390";https://twitter.com/IyEyAsU_mayon/status/989758534941200390
;2018-04-27 14:38;0;0;"ちゃんと事前に調べるべきだったｯｯ";;;;"989755671661854720";https://twitter.com/IyEyAsU_mayon/status/989755671661854720
;2018-04-27 14:34;0;12;"ネットでオムライスの取扱説明書見てきたらなんか･･･違った";;;;"989754763339218944";https://twitter.com/IyEyAsU_mayon/status/989754763339218944
;2018-04-27 14:32;0;0;"MAYON A 18 ANS ROLALALALAA https://twitter.com/mgxprdi/status/989753984586936326 …";;;;"989754063838371840";https://twitter.com/mgxprdi/status/989754063838371840
;2018-04-27 14:31;0;0;"え、オムライスだろ？え？卵は買ってきた！！！！！！！！";;;;"989753825471811584";https://twitter.com/IyEyAsU_mayon/status/989753825471811584
;2018-04-27 14:30;0;0;"いっぱい5000円のオムライス";;;;"989753699755945985";https://twitter.com/IyEyAsU_mayon/status/989753699755945985
;2018-04-27 14:29;0;0;"オムライス";;;;"989753502959157248";https://twitter.com/IyEyAsU_mayon/status/989753502959157248
;2018-04-27 14:29;0;0;"オムライスって牛肉っぽいから国産黒毛和牛ステーキ刻めばそれっぽくなる気がする";;;;"989753443379171334";https://twitter.com/IyEyAsU_mayon/status/989753443379171334
;2018-04-27 14:28;0;1;"まって野菜マッシュルームとコーンしかない";;;;"989753133973716992";https://twitter.com/IyEyAsU_mayon/status/989753133973716992
;2018-04-27 14:23;0;18;"オムライスの具材に5000円かけたんやけど何事(何が必要なのかわからない)";;;;"989751967097372673";https://twitter.com/IyEyAsU_mayon/status/989751967097372673
;2018-04-27 14:09;0;0;"Bicol? Mt Mayon or not?";;;;"989748323350298629";https://twitter.com/Aljo_Mariano/status/989748323350298629
;2018-04-27 13:37;0;0;"View From Mayon Skyline Resthouse. @Tabaco https://www.instagram.com/p/BiD_pRCjbnA/";;@Tabaco;;"989740329216561152";https://twitter.com/VillaralboMae/status/989740329216561152
;2018-04-27 13:25;0;0;"Oh, Mayon. You're such a tease.";;;;"989737220645900288";https://twitter.com/constelainetion/status/989737220645900288
;2018-04-27 13:20;0;0;"Pumunta dn pala kayo ta sa mayon resthouse";;;;"989735900065087494";https://twitter.com/CeliEdciel/status/989735900065087494
;2018-04-27 13:13;0;1;"@ aubz_n tbh miss na kita uy hahahaa nasan na yung mayon ko? sana magbond na tayo, san ba? hahahaha so yun, sana magtagal pa tong friendship natin at tsaka matulog ka naman ng maaga teh, HAHAHA";;@;;"989734158854275073";https://twitter.com/SophiaGalvez2/status/989734158854275073
;2018-04-27 13:04;1;2;"パーシヴァルの名刺pic.twitter.com/YWcTQ6rdFn";;;;"989732036461051904";https://twitter.com/mayon_sosaku/status/989732036461051904
;2018-04-27 13:02;0;3;"@SereDeBattisti @ fer_mayon que opinan amigas? https://twitter.com/juliidambra/status/989628461600903174 …";;@SereDeBattisti @;;"989731545651986439";https://twitter.com/AgoosRivarola/status/989731545651986439
;2018-04-27 12:22;0;2;"キャラ名刺というか店主が本当に配ってそうな胡散臭い名刺pic.twitter.com/hHp70SlbJ4";;;;"989721469952262144";https://twitter.com/mayon_sosaku/status/989721469952262144
;2018-04-27 11:52;0;1;"ソロシナリオだったので、余計に怖かったです…mayonさんがやったことのないシナリオでしたら、是非！！";;;;"989713897413263360";https://twitter.com/etoile_shino/status/989713897413263360
;2018-04-27 11:32;0;0;"Mayon volcano remains at an Alert Level 2, showing a moderate level of unrest. Weak emissions of steam rose 100 m throughout the day today. Deformation data show consistent deflation. http://www.phivolcs.dost.gov.ph/index.php?option=com_content&view=article&id=8736:mayon-volcano-bulletin-26-april-2018-0800-am&catid=70:latest-volcano-bulletin&Itemid=500008 …";;;;"989708789992521728";https://twitter.com/ColgateVolcS18/status/989708789992521728
;2018-04-27 11:27;0;0;"As Mayon volcano maintains a "perfect cone" is it one of the most popular tourist destinations in the region. Tourist activities include hiking, climbing, and birdwatching. The best times to go are those during the drier and safer months. http://famouswonders.com/mayon-volcano/";;;;"989707668028837888";https://twitter.com/ColgateVolcS18/status/989707668028837888
;2018-04-27 11:26;0;2;"Oh sepic.twitter.com/dTtOFZyZSZ";;;;"989707239274393600";https://twitter.com/fer_mayon/status/989707239274393600
;2018-04-27 11:25;0;0;"完成";;;;"989707117903802374";https://twitter.com/mayon_sosaku/status/989707117903802374
;2018-04-27 11:25;0;1;"今急遽作っております！！(関西するとは言ってない)";;;;"989707049704480775";https://twitter.com/mayon_sosaku/status/989707049704480775
;2018-04-27 11:24;0;0;"putang inang lipot yan ta dae abkt digdi sa mayon https://twitter.com/maryella0904/status/989705835096952834 …";;;;"989706766345633792";https://twitter.com/janinezaaap/status/989706766345633792
;2018-04-27 11:24;0;0;"嫌いにもなれない…わいるこさん優しぃ…";;;;"989706748817637377";https://twitter.com/mayon_sosaku/status/989706748817637377
;2018-04-27 11:23;0;0;"え、そう？わりとわし内面のクソみたいなところ吐露してないか？www";;;;"989706660720488449";https://twitter.com/mayon_sosaku/status/989706660720488449
;2018-04-27 11:22;0;0;"兄！！！！兄！！！！(興味津々)";;;;"989706430268690432";https://twitter.com/mayon_sosaku/status/989706430268690432
;2018-04-27 11:16;0;1;"E ainda fico pensando se eu não tiver passado em RESMAT 1, professor poderia postar essa nota logo";;;;"989704853386604546";https://twitter.com/lisboa_mayon/status/989704853386604546
;2018-04-27 11:16;0;0;"Preciso estudar bem mais para RESMAT 2, só que a preguiça é bem maior";;;;"989704747207839745";https://twitter.com/lisboa_mayon/status/989704747207839745
;2018-04-27 11:04;0;0;"むしろ内面の悪さはゆーきゃんとの居酒屋会で暴露している";;;;"989701850357121024";https://twitter.com/mayon_sosaku/status/989701850357121024
;2018-04-27 11:04;0;0;"わしも外面いい(便乗)";;;;"989701722573389824";https://twitter.com/mayon_sosaku/status/989701722573389824
;2018-04-27 11:02;0;0;"名刺ないとあかんのか";;;;"989701213695324166";https://twitter.com/mayon_sosaku/status/989701213695324166
;2018-04-27 11:01;0;0;"まって、pixivファクトリーで名刺どれだろー？って探してたらあれイベント必需品なんかwwwイベント参加したことなかったからひらんかった";;;;"989701164303187968";https://twitter.com/mayon_sosaku/status/989701164303187968
;2018-04-27 11:01;0;0;"取り敢えずうちの人間は外面良く見えてるけどそう見えるだけなんで宜しくお願いします";;;;"989700913278341122";https://twitter.com/mayon_sosaku/status/989700913278341122
;2018-04-27 11:00;0;1;"もっと早く聞けばよかった！ww";;;;"989700742016483330";https://twitter.com/mayon_sosaku/status/989700742016483330
;2018-04-27 11:00;0;0;"そもそもうちの人間には常識がないのでさよなら";;;;"989700683736625152";https://twitter.com/mayon_sosaku/status/989700683736625152
;2018-04-27 10:59;0;0;"わかるーーー！傍から見たらね！！は？恵まれてるのにわがまま言ってんじゃねぇって思われるだろうけど違うんすよ！！ってほんと、クソなんすよ！！おかしい所！！沢山ある！！ってなる( '-' )";;;;"989700617760227328";https://twitter.com/mayon_sosaku/status/989700617760227328
;2018-04-27 10:54;0;0;"つか今月まじ無駄にした気がするwww今月エージェント使ってればよかったな…来月とかもう時間ないぞ…";;;;"989699371036950528";https://twitter.com/mayon_sosaku/status/989699371036950528
;2018-04-27 10:54;0;0;"ちょっと100金で紙粘土買ってくるね？←";;;;"989699245925019648";https://twitter.com/mayon_sosaku/status/989699245925019648
;2018-04-27 10:54;0;1;"むしろ使え〜〜〜";;;;"989699165163741184";https://twitter.com/mayon_sosaku/status/989699165163741184
;2018-04-27 10:53;0;0;"多分うちの人間そのものを見たら傍から見たら普通の家じゃんとか、むしろ贅沢言うなって言われるんや…けど違うんや…ちゃうんです…";;;;"989699090572177409";https://twitter.com/mayon_sosaku/status/989699090572177409
;2018-04-27 10:53;0;0;"MaYONさん！今更ですがフォロー失礼します MaYONさんの妄想、ワクワクきゅんきゅんします！とっても好きです";;;;"989698926369361922";https://twitter.com/NCT_yomuyou/status/989698926369361922
;2018-04-27 10:52;0;0;"新しい家族…作るか、粘土とかで";;;;"989698895432183808";https://twitter.com/mayon_sosaku/status/989698895432183808
;2018-04-27 10:52;0;0;"というか逆にキャラクター名刺作りたいよね。個人用に。ムフフってしたいだけ";;;;"989698699432357888";https://twitter.com/mayon_sosaku/status/989698699432357888
;2018-04-27 10:51;0;0;"というか名刺作っても配る相手がいない！！！むしろ就活で配るか！！(生き急ぐ)";;;;"989698575914287105";https://twitter.com/mayon_sosaku/status/989698575914287105
;2018-04-27 10:51;0;0;"それ位には家が嫌い。いや家は好き。パソコンあるしゲームあるし布団あるし。そこだけ";;;;"989698440161513473";https://twitter.com/mayon_sosaku/status/989698440161513473
;2018-04-27 10:50;0;0;"いやほんと、わし結婚式とかにも身内呼びたくないし多分いえでたら一生帰らないし勝手に家族の縁とか役所で切ってそう( '-' )";;;;"989698334620184576";https://twitter.com/mayon_sosaku/status/989698334620184576
;2018-04-27 10:49;0;0;"自分ちの子ってつい不幸にしたくなるよね";;;;"989698043187359748";https://twitter.com/mayon_sosaku/status/989698043187359748
;2018-04-27 10:49;0;0;"名刺作りたい！けどサークルとかそんな大層なもの入ってないから各事柄がない";;;;"989697953492172800";https://twitter.com/mayon_sosaku/status/989697953492172800
;2018-04-27 10:48;0;1;"から詳細は省くがめんどくさい実家です";;;;"989697793857015808";https://twitter.com/mayon_sosaku/status/989697793857015808
;2018-04-27 10:48;0;0;"誰に話してもめんどくさい実家だねってよく言われる〜";;;;"989697730569097216";https://twitter.com/mayon_sosaku/status/989697730569097216
;2018-04-27 10:47;0;0;"みんなかわいい子は虐めたくなっちゃいますよね！！！←";;;;"989697610268082176";https://twitter.com/mayon_sosaku/status/989697610268082176
;2018-04-27 10:47;0;0;"全国は嫌というか言ってしまえば近所でもいいから家を出たい(？)";;;;"989697534678335488";https://twitter.com/mayon_sosaku/status/989697534678335488
;2018-04-27 10:47;0;0;"いや、就活前は大学出たら一人暮らししろって言われてたからそうなのかなって思ってたらいざ就活始めたら実家通いだよね？って圧力かけてきて余計に就活の幅狭めてくる。オマケに大手じゃないと満足出来ないご様子。殺すぞ？？";;;;"989697403199475712";https://twitter.com/mayon_sosaku/status/989697403199475712
;2018-04-27 10:46;0;0;"Nognog Family with the shy mayon backdrop. # mifamilia @Cagsawa Ruins https://www.instagram.com/p/BiDsAsahCm0/";;@Cagsawa;#;"989697152971616257";https://twitter.com/GwenJanohan/status/989697152971616257
;2018-04-27 10:45;0;0;"いや、出来れば実家…というかうーん、まじで家の人間がクソだから一人暮らししたいというだけ。経済的魅力があるだけですな";;;;"989697096545546240";https://twitter.com/mayon_sosaku/status/989697096545546240
;2018-04-27 10:43;1;3;"Ang kadipisil digdi ta garo gabos lang titibay ta garo ko paralayugon sa pwertanan ki Mayon kalanguuyam";;;;"989696406133719040";https://twitter.com/prnota_/status/989696406133719040
;2018-04-27 10:35;0;0;"はぁ…まじ一人暮らしというかはよ家を出たい";;;;"989694391500488704";https://twitter.com/mayon_sosaku/status/989694391500488704
;2018-04-27 10:33;0;0;"エージェント最強かよ";;;;"989694048557416448";https://twitter.com/mayon_sosaku/status/989694048557416448
;2018-04-27 10:30;0;0;"ここなら誰も見てないだろと思ってぶっこむと意外とみんな見てるっていう( '-' )";;;;"989693333524987904";https://twitter.com/mayon_sosaku/status/989693333524987904
;2018-04-27 10:30;0;1;"本垢で就活ツイートするとリア友が殺気立つから話せんしなぁ（笑）";;;;"989693187336753152";https://twitter.com/mayon_sosaku/status/989693187336753152
;2018-04-27 10:29;0;1;"柴田最近説明会言ってるとこほとんどエージェントのやつか";;;;"989693084760866816";https://twitter.com/mayon_sosaku/status/989693084760866816
;2018-04-27 10:21;0;0;"おけおけー";;;;"989690879341350913";https://twitter.com/mayon_sosaku/status/989690879341350913
;2018-04-27 10:14;0;0;"これってご友人名は入れない方がええよな？";;;;"989689210952024064";https://twitter.com/mayon_sosaku/status/989689210952024064
;2018-04-27 10:09;0;1;"そもそもエージェントがいまいちよく分かってないからよろしく頼んます";;;;"989687849178955776";https://twitter.com/mayon_sosaku/status/989687849178955776
;2018-04-27 10:03;0;0;"紹介してくれ〜(白目)";;;;"989686367264243713";https://twitter.com/mayon_sosaku/status/989686367264243713
;2018-04-27 10:03;0;0;"Namimiss ko ma ang jollibee pero ang ganda ganda ng Mayon!";;;;"989686351711821824";https://twitter.com/itsamiracle1991/status/989686351711821824
;2018-04-27 09:56;0;0;"SE…うちの学校文系なのに結構行ってるんだよなぁ…エンジニアって死んじゃいそうなイメージ";;;;"989684597062451201";https://twitter.com/mayon_sosaku/status/989684597062451201
;2018-04-27 09:55;0;0;"わしサモナーが良かったな";;;;"989684451931176960";https://twitter.com/mayon_sosaku/status/989684451931176960
;2018-04-27 09:55;0;0;"というかどこで探せばいいんやこの時期は";;;;"989684315729551360";https://twitter.com/mayon_sosaku/status/989684315729551360
;2018-04-27 09:54;0;0;"はっきり言ってもうマイナビとかリクナビとかのナビ系はこの時期使えんよな…";;;;"989684240567554048";https://twitter.com/mayon_sosaku/status/989684240567554048
;2018-04-27 09:54;0;0;"もうまじなんなん…勇者とか生まれた時から勇者じゃん…村あげてお祝いすんじゃん…祝えよ…";;;;"989684100213559296";https://twitter.com/mayon_sosaku/status/989684100213559296
;2018-04-27 09:53;0;1;"もうほんと就活めんどいから生まれた時から役職指定しておいてほしい";;;;"989683921443930112";https://twitter.com/mayon_sosaku/status/989683921443930112
;2018-04-27 09:51;0;0;"ほぁ〜…なるほと、コンサルか…全然見てなかったな";;;;"989683477065883648";https://twitter.com/mayon_sosaku/status/989683477065883648
;2018-04-27 09:50;0;0;"ちょっともう本気で殺意しかわかない(白目)";;;;"989683186614484992";https://twitter.com/mayon_sosaku/status/989683186614484992
;2018-04-27 09:50;0;0;"なんかほぼもう説明会とか終わってるとこ多すぎて(白目)";;;;"989683108474642433";https://twitter.com/mayon_sosaku/status/989683108474642433
;2018-04-27 09:49;0;0;"まーじで今までと違う職種色々見てるけど…見つかんね…というかマイナビ使えなさ過ぎないか？？？";;;;"989682997078077441";https://twitter.com/mayon_sosaku/status/989682997078077441
;2018-04-27 09:49;0;0;"コンサルって何( '-' )←";;;;"989682827313594368";https://twitter.com/mayon_sosaku/status/989682827313594368
;2018-04-27 09:42;0;0;"otw to mt. mayon";;;;"989681085180133376";https://twitter.com/PeytCasilan/status/989681085180133376
;2018-04-27 09:41;0;0;"Con tigo asi te bajo el mayon y a bombear se a dicho";;;;"989680804816027648";https://twitter.com/Gabriel09751702/status/989680804816027648
;2018-04-27 08:38;0;0;"Title : Ang Mayon Sa Gitna ng Mayon Makikita si Magayon Akoy uupo Tapos na po. Ang mayon . Caption : Lapa si Nag Cam";;;;"989665111718662147";https://twitter.com/MharkyRonan/status/989665111718662147
;2018-04-27 08:36;0;1;"Malapit ko ng makita ang Mayon";;;;"989664626508947456";https://twitter.com/bunnyhsa/status/989664626508947456
;2018-04-27 08:11;0;1;"Uh con otro más te vas a meter?";;;;"989658300324171777";https://twitter.com/fer_mayon/status/989658300324171777
;2018-04-27 07:19;0;1;"ربي .. اغفر لي ياربي ياغفار الذنوب يوم ماينفع عيال آدم الا اعمالها وجعل .. السيئات مني طريقه لاجل اتوب وجعل الحسنات مني بعشر امثالها .*";;;;"989645222530469889";https://twitter.com/mayon_4/status/989645222530469889
;2018-04-27 07:02;0;0;"MAYON VOLCANO LEGAZPI PHILIPPINES マヨン火山の噴火 2018年１月 http://youtu.be/BfO0WhA04i4?a";;;;"989640845665107968";https://twitter.com/IsamuKITAFUJI/status/989640845665107968
;2018-04-27 06:49;0;2;"Naaamaze talaga ako na kada bumabyahe ako pag umaga nagpapakita ang Mayon hahahahahahaha";;;;"989637637848772608";https://twitter.com/jaemibbeom/status/989637637848772608
;2018-04-27 05:25;0;0;"My lakad for today hearing QC cityhall Mayon QC balanga Bataan,dinalupihan,san Fernando panpanga ,Angeles city ..god guide me,,kaya tx nalang sa gusto konta";;;;"989616461160239104";https://twitter.com/joshepco2000/status/989616461160239104
;2018-04-27 05:25;3;1;"Vontade de tomar um açaí";;;;"989616416465850375";https://twitter.com/lisboa_mayon/status/989616416465850375
;2018-04-27 05:12;0;0;"الحمدالله";;;;"989613285375991808";https://twitter.com/mayon_4/status/989613285375991808
;2018-04-27 04:49;0;0;"仮眠中にBADDY聴いたらあかん、眠れない";;;;"989607497655664640";https://twitter.com/mayon_nai_se/status/989607497655664640
;2018-04-27 03:59;0;0;"Lionel Mayon";;;;"989594880224759808";https://twitter.com/lacal_arthur/status/989594880224759808
;2018-04-27 03:24;0;0;"Meeeeu pai, comi demais no almoço, to passando mal";;;;"989586128121614336";https://twitter.com/lisboa_mayon/status/989586128121614336
;2018-04-27 03:05;0;0;"4 scenes of SENTINEL ingested to HDDS for event 201801_Volcano_Mayon_PHL # mayon # volcano https://hddsexplorer.usgs.gov/criteria?event=201801_Volcano_Mayon_PHL&ordered=201801_Volcano_Mayon_PHL_ESA_SENT1_20180420-20180422&field=BATCH_NAME …pic.twitter.com/NObtydSYeA";;;# #;"989581165286830085";https://twitter.com/USGS_HDDS/status/989581165286830085
;2018-04-27 02:41;0;1;"جانا مطر ماودك تجي مع جياتّه - يا حبيبت المطر ؟ pic.twitter.com/XO3H1DHaaX";;;;"989575173232787456";https://twitter.com/Mayon_39/status/989575173232787456
;2018-04-27 02:27;0;2;"@ swarre16";;@;;"989571576243814400";https://twitter.com/Mayon_39/status/989571576243814400
;2018-04-27 02:27;0;0;"الله يشهد انك اجمّـل من خذا قلبي.pic.twitter.com/XTAjwmZpZS";;;;"989571565435092992";https://twitter.com/Mayon_39/status/989571565435092992
;2018-04-27 01:35;0;0;"いや卑猥";;;;"989558603567673344";https://twitter.com/IyEyAsU_mayon/status/989558603567673344
;2018-04-27 01:30;0;4;"nissyの余韻抜けなすぎて明日学校いかなくていいかなpic.twitter.com/5anns9jrNN";;;;"989557376708591616";https://twitter.com/mayon_y_/status/989557376708591616
;2018-04-27 00:51;0;0;"Ang ganda ng Mayon. Nkklk, kahit silhouette lang nakikita ko.";;;;"989547651396861952";https://twitter.com/Jhey_agaLan/status/989547651396861952
;2018-04-27 00:37;0;0;"最近は、すっかりすばるのインスタになってるすばるネタばかりの私ですが、、mayon @ mayoxmayonxdoll… https://www.instagram.com/p/BiCmVz7Ak9s/";;@;;"989543948992548864";https://twitter.com/mayoxmayonxdoll/status/989543948992548864
;2018-04-27 00:36;0;0;"pandok mayon na hahahahahahaha";;;;"989543695329345536";https://twitter.com/hchayy/status/989543695329345536
;2018-04-27 00:30;0;0;"はんwww";;;;"989542116459143168";https://twitter.com/IyEyAsU_mayon/status/989542116459143168
;2018-04-27 00:24;0;2;"*types 5 words of lab report* Me:https://twitter.com/arunkarra_/status/988824881734324226 …";;;;"989540835120345088";https://twitter.com/x_mayon/status/989540835120345088
;2018-04-27 00:21;0;0;"If anybody else finna disappoint us just do it nowhttps://twitter.com/desusnice/status/989531375492653056 …";;;;"989539935832150016";https://twitter.com/x_mayon/status/989539935832150016
